"","ensembl","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","Gene.stable.ID.version","Chromosome.scaffold.name","Gene.start..bp.","Gene.description","Gene.end..bp.","Strand","Transcript.count","Gene.type","Gene.name"
"5258","ENSG00000181381",8736,123.212210136173,-0.188228759580462,0.271095877397813,-0.694325422382762,0.487478151446749,0.847734983835831,"DDX60L","ENSG00000181381.13","4",168356735,"DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]",168537786,-1,16,"protein_coding","DDX60L"
"5259","ENSG00000181444",8327,75.2332546244888,-0.252596740537843,0.338216412278044,-0.746849447182316,0.455154443960423,0.830379033296894,"ZNF467","ENSG00000181444.13","7",149764182,"zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]",149773588,-1,2,"protein_coding","ZNF467"
"5260","ENSG00000181467",2565,239.214638086084,-0.367008757191415,0.207100595012674,-1.77212797080064,0.0763733168160352,0.452612393341346,"RAP2B","ENSG00000181467.4","3",153162270,"RAP2B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9862]",153170620,1,1,"protein_coding","RAP2B"
"5261","ENSG00000181472",13098,288.619238075408,0.0433442714686056,0.200155193844964,0.216553318632236,0.828556468715778,0.960823019670976,"ZBTB2","ENSG00000181472.5","6",151364115,"zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]",151391559,-1,1,"protein_coding","ZBTB2"
"5262","ENSG00000181523",14225,156.610616931027,-0.0248365611796148,0.247586422357071,-0.100314714123521,0.920094476235524,0.982525867915005,"SGSH","ENSG00000181523.13","17",80206716,"N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]",80220923,-1,17,"protein_coding","SGSH"
"5263","ENSG00000181544",6526,102.254275730765,0.307309314393966,0.308568902478553,0.995917968160532,0.319290004209416,0.743415528131089,"FANCB","ENSG00000181544.15","X",14835961,"FA complementation group B [Source:HGNC Symbol;Acc:HGNC:3583]",14873069,-1,7,"protein_coding","FANCB"
"5264","ENSG00000181619",9212,259.741395400636,0.137152953877561,0.214555966895607,0.639240920968156,0.522666215127912,0.862186558454628,"GPR135","ENSG00000181619.11","14",59429022,"G protein-coupled receptor 135 [Source:HGNC Symbol;Acc:HGNC:19991]",59465342,-1,2,"protein_coding","GPR135"
"5265","ENSG00000181625",5312,70.572570932316,-0.458037911136512,0.384577700382138,-1.1910152634471,0.233647592912337,0.668436314153329,"SLX1B","ENSG00000181625.17","16",29454501,"SLX1 homolog B, structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:28748]",29458219,1,5,"protein_coding","SLX1B"
"5266","ENSG00000181638",4867,162.002022601808,0.273857797497727,0.216251530105875,1.26638547881556,0.205375107205499,0.641185343189664,"ZFP41","ENSG00000181638.18","8",143246821,"ZFP41 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26786]",143262705,1,5,"protein_coding","ZFP41"
"5267","ENSG00000181652",1013,102.172286409221,-1.05706999499443,0.438567878551862,-2.4102768275799,0.015940420346253,0.239200720319241,"ATG9B","ENSG00000181652.19","7",151012209,"autophagy related 9B [Source:HGNC Symbol;Acc:HGNC:21899]",151024499,-1,12,"protein_coding","ATG9B"
"5268","ENSG00000181666",14843,385.290851336279,-0.00809200877130712,0.219136350982016,-0.0369268208357234,0.970543354392771,0.993483470042054,"ZNF875","ENSG00000181666.18","19",37312837,"zinc finger protein 875 [Source:HGNC Symbol;Acc:HGNC:4928]",37369365,1,28,"protein_coding","ZNF875"
"5269","ENSG00000181690",2393,18.1925263004567,-0.871616840098383,0.477065258544287,-1.82703901507737,0.0676939034904491,0.430010458402974,"PLAG1","ENSG00000181690.8","8",56160909,"PLAG1 zinc finger [Source:HGNC Symbol;Acc:HGNC:9045]",56211324,-1,5,"protein_coding","PLAG1"
"5270","ENSG00000181744",5799,206.25374340272,-0.383917264001989,0.346092241126846,-1.10929173896528,0.267304347702589,0.700511478115756,"DIPK2A","ENSG00000181744.8","3",143971798,"divergent protein kinase domain 2A [Source:HGNC Symbol;Acc:HGNC:28490]",144048719,1,7,"protein_coding","DIPK2A"
"5271","ENSG00000181751",12185,272.641401151206,-0.0855815047231536,0.272228223036792,-0.314374107755856,0.753236919027083,0.939290567924442,"C5orf30","ENSG00000181751.10","5",103258763,"chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]",103278660,1,3,"protein_coding","C5orf30"
"5272","ENSG00000181773",12103,29.2684750911748,0.120012012547603,0.369274964546202,0.324993633660176,0.745185889996909,0.935544327208706,"GPR3","ENSG00000181773.7","1",27392622,"G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]",27395814,1,1,"protein_coding","GPR3"
"5273","ENSG00000181788",7019,129.418328271329,-0.227756515319946,0.245367050546048,-0.928227791030167,0.353289421436702,0.764875497232709,"SIAH2","ENSG00000181788.4","3",150741125,"siah E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:10858]",150763477,-1,3,"protein_coding","SIAH2"
"5274","ENSG00000181789",9129,1579.36575094622,0.112686307115831,0.173780028383955,0.648442218382304,0.516698971624884,0.859534368881777,"COPG1","ENSG00000181789.14","3",129249606,"coatomer protein complex subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:2236]",129277773,1,10,"protein_coding","COPG1"
"5275","ENSG00000181790",7287,9.50482861432959,-0.738962377331286,0.83066748426145,-0.889600702245256,0.373680329017695,0.779299585868842,"ADGRB1","ENSG00000181790.11","8",142449430,"adhesion G protein-coupled receptor B1 [Source:HGNC Symbol;Acc:HGNC:943]",142545009,1,6,"protein_coding","ADGRB1"
"5276","ENSG00000181817",5523,71.9379070711002,-0.319929473018233,0.276917482529567,-1.15532421462077,0.24795768350938,0.682170530190645,"LSM10","ENSG00000181817.6","1",36391238,"LSM10, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:17562]",36397908,-1,3,"protein_coding","LSM10"
"5277","ENSG00000181826",14235,245.146152303527,0.0267398788740453,0.268389608216528,0.0996308279285999,0.920637418437738,0.98262950411965,"RELL1","ENSG00000181826.10","4",37590800,"RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379]",37686376,-1,3,"protein_coding","RELL1"
"5278","ENSG00000181827",1351,1676.8791900103,0.484430291214203,0.217693891515602,2.22528196745237,0.0260623152228571,0.293244451297299,"RFX7","ENSG00000181827.14","15",56087280,"regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777]",56243266,-1,3,"protein_coding","RFX7"
"5279","ENSG00000181830",1988,111.956478938515,-0.470565645079686,0.23970846263984,-1.96307481136662,0.0496374818827234,0.379388797517014,"SLC35C1","ENSG00000181830.8","11",45804072,"solute carrier family 35 member C1 [Source:HGNC Symbol;Acc:HGNC:20197]",45813015,1,4,"protein_coding","SLC35C1"
"5280","ENSG00000181852",5214,261.266007426341,-0.218212734966932,0.180608145268494,-1.20821092892867,0.226966139025198,0.661081432107703,"RNF41","ENSG00000181852.17","12",56202175,"ring finger protein 41 [Source:HGNC Symbol;Acc:HGNC:18401]",56221933,-1,12,"protein_coding","RNF41"
"5281","ENSG00000181856",9607,17.1885561327015,-0.355224091558164,0.598806327195987,-0.593220337569848,0.553033703662927,0.874705163641235,"SLC2A4","ENSG00000181856.14","17",7281667,"solute carrier family 2 member 4 [Source:HGNC Symbol;Acc:HGNC:11009]",7288257,1,5,"protein_coding","SLC2A4"
"5282","ENSG00000181873",3428,147.170997854026,-0.375005294512582,0.24110118264112,-1.55538554562289,0.119854274503462,0.531477487376642,"IBA57","ENSG00000181873.13","1",228165804,"iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]",228182257,1,3,"protein_coding","IBA57"
"5283","ENSG00000181894",13435,133.848866935051,0.0378864822935914,0.209505849170891,0.180837348663654,0.856495246387272,0.968383595770259,"ZNF329","ENSG00000181894.15","19",58126248,"zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209]",58155110,-1,5,"protein_coding","ZNF329"
"5284","ENSG00000181915",2947,310.304443135512,-0.407333122313854,0.244724267558046,-1.6644574172328,0.0960210540168769,0.49515458885599,"ADO","ENSG00000181915.4","10",62804857,"2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]",62808483,1,1,"protein_coding","ADO"
"5285","ENSG00000181929",7963,261.657460269938,-0.147749288052128,0.185562955076826,-0.796221896719405,0.425903072555178,0.812717012988179,"PRKAG1","ENSG00000181929.12","12",49002274,"protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385]",49018825,-1,20,"protein_coding","PRKAG1"
"5286","ENSG00000182004",1811,523.085545122899,-0.69977163634417,0.344242838624587,-2.03278487692028,0.0420742616819947,0.353158946343458,"SNRPE","ENSG00000182004.13","1",203861599,"small nuclear ribonucleoprotein polypeptide E [Source:HGNC Symbol;Acc:HGNC:11161]",203871152,1,6,"protein_coding","SNRPE"
"5287","ENSG00000182022",12605,140.119278822921,0.0618064374560536,0.228907228701626,0.27000649043118,0.787155260355235,0.948688036327846,"CHST15","ENSG00000182022.18","10",124007668,"carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]",124093598,-1,5,"protein_coding","CHST15"
"5288","ENSG00000182057",13530,54.5447848640075,0.0573123800852274,0.335283798451067,0.170936920751904,0.864273365324766,0.970485228536582,NA,"ENSG00000182057.5","22",42269703,"opioid growth factor receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50511]",42279534,1,5,"lncRNA","OGFRP1"
"5289","ENSG00000182087",2059,417.371176276478,-0.393445385083852,0.203370472365929,-1.93462394273204,0.0530364597359166,0.391552804490368,"TMEM259","ENSG00000182087.14","19",1009648,"transmembrane protein 259 [Source:HGNC Symbol;Acc:HGNC:17039]",1021179,-1,12,"protein_coding","TMEM259"
"5290","ENSG00000182093",365,211.683346959077,-0.769189049705755,0.250295044610885,-3.07312935780073,0.00211826643149926,0.0878114201998681,"GET1","ENSG00000182093.16","21",39377698,"tryptophan rich basic protein [Source:HGNC Symbol;Acc:HGNC:12790]",39428528,1,23,"protein_coding","WRB"
"5291","ENSG00000182107",3768,408.617453331638,-0.295154780210052,0.199606846101247,-1.47868064635588,0.13922568725692,0.561311214952997,"TMEM30B","ENSG00000182107.6","14",61277370,"transmembrane protein 30B [Source:HGNC Symbol;Acc:HGNC:27254]",61281840,-1,3,"protein_coding","TMEM30B"
"5292","ENSG00000182117",11068,207.809439592181,-0.113853972866481,0.262919826380293,-0.433036847901307,0.664988000548902,0.912819241164508,"NOP10","ENSG00000182117.5","15",34341713,"NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]",34343177,-1,2,"protein_coding","NOP10"
"5293","ENSG00000182118",8205,36.5290414157199,-0.347335029371002,0.455235908225188,-0.76297810233192,0.445476455318668,0.824863084544015,"FAM89A","ENSG00000182118.8","1",231018958,"family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]",231040254,-1,3,"protein_coding","FAM89A"
"5294","ENSG00000182134",12851,285.934936226381,-0.0516501321615766,0.213763101225001,-0.241623235561179,0.809072116096346,0.955834850376084,"TDRKH","ENSG00000182134.16","1",151770107,"tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]",151791416,-1,15,"protein_coding","TDRKH"
"5295","ENSG00000182149",9923,1725.91016606694,-0.0847482052876738,0.151712008542132,-0.558612374208587,0.57642629309799,0.882758017467514,"IST1","ENSG00000182149.20","16",71845996,"IST1 factor associated with ESCRT-III [Source:HGNC Symbol;Acc:HGNC:28977]",71931199,1,27,"protein_coding","IST1"
"5296","ENSG00000182158",3913,1067.63630039641,-0.260582323376045,0.179644799436088,-1.45054198169957,0.146907440967917,0.570347640384175,"CREB3L2","ENSG00000182158.15","7",137874979,"cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720]",138002086,-1,8,"protein_coding","CREB3L2"
"5297","ENSG00000182173",2282,105.111165272984,-0.478881887405632,0.257235132229333,-1.86165040232022,0.0626523838752826,0.417201627669598,"TSEN54","ENSG00000182173.13","17",75516060,"tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561]",75524735,1,11,"protein_coding","TSEN54"
"5298","ENSG00000182180",3698,679.433724623208,-0.237168404109653,0.158841612137197,-1.49311254726376,0.135407728669487,0.556513093509394,"MRPS16","ENSG00000182180.14","10",73248843,"mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:14048]",73252693,-1,5,"protein_coding","MRPS16"
"5299","ENSG00000182185",7169,47.0042825032635,-0.346180189753736,0.381863258746206,-0.906555375058523,0.36464196915836,0.772928673172347,"RAD51B","ENSG00000182185.18","14",67819779,"RAD51 paralog B [Source:HGNC Symbol;Acc:HGNC:9822]",68730218,1,24,"protein_coding","RAD51B"
"5300","ENSG00000182195",8497,591.459774611989,0.142513347155738,0.196507834291593,0.725229849840318,0.468311033364322,0.837414806578609,"LDOC1","ENSG00000182195.8","X",141111605,"LDOC1 regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]",141177125,-1,3,"protein_coding","LDOC1"
"5301","ENSG00000182197",7196,381.069272755907,-0.23998730348701,0.266513799987908,-0.900468581731596,0.367870937902578,0.776782329024056,"EXT1","ENSG00000182197.11","8",117794490,"exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]",118111853,-1,3,"protein_coding","EXT1"
"5302","ENSG00000182199",11541,453.005154109664,0.0686333502211074,0.177447112046361,0.386782007492891,0.698917598471769,0.919748638136968,"SHMT2","ENSG00000182199.11","12",57229573,"serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]",57234935,1,35,"protein_coding","SHMT2"
"5303","ENSG00000182208",247,114.840563376293,0.799911654421749,0.238972383737339,3.34729746555549,0.000816035933815013,0.0502208997162834,"MOB2","ENSG00000182208.14","11",1469457,"MOB kinase activator 2 [Source:HGNC Symbol;Acc:HGNC:24904]",1501247,-1,7,"protein_coding","MOB2"
"5304","ENSG00000182240",1285,1519.97413520324,-0.372818740386642,0.165177692801024,-2.25707681264046,0.0240032754843699,0.283604098557168,"BACE2","ENSG00000182240.16","21",41167801,"beta-secretase 2 [Source:HGNC Symbol;Acc:HGNC:934]",41282530,1,10,"protein_coding","BACE2"
"5305","ENSG00000182247",1801,350.921258023869,0.49726813121731,0.24420259318427,2.03629341004615,0.0417209011719784,0.351879263960803,"UBE2E2","ENSG00000182247.10","3",23203020,"ubiquitin conjugating enzyme E2 E2 [Source:HGNC Symbol;Acc:HGNC:12478]",23591794,1,7,"protein_coding","UBE2E2"
"5306","ENSG00000182287",12501,57.5109863019887,0.132977651332786,0.472643186632741,0.281348922598802,0.778442790226471,0.945961316665112,"AP1S2","ENSG00000182287.14","X",15825806,"adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]",15854931,-1,6,"protein_coding","AP1S2"
"5307","ENSG00000182318",11269,98.4962956253995,-0.0978910379581673,0.236169715736325,-0.414494456467311,0.67851202604108,0.914405339361068,"ZSCAN22","ENSG00000182318.6","19",58326994,"zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]",58342332,1,1,"protein_coding","ZSCAN22"
"5308","ENSG00000182324",14929,56.7171016446952,-0.00771621742722831,0.290714047410136,-0.0265422930056846,0.978824800529402,0.996155178557867,"KCNJ14","ENSG00000182324.6","19",48455509,"potassium voltage-gated channel subfamily J member 14 [Source:HGNC Symbol;Acc:HGNC:6260]",48466980,1,2,"protein_coding","KCNJ14"
"5309","ENSG00000182326",139,128.909778554354,1.32480861180025,0.358177706109202,3.69874670925592,0.000216666685566141,0.0236946063833879,"C1S","ENSG00000182326.15","12",6988259,"complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]",7071032,1,21,"protein_coding","C1S"
"5310","ENSG00000182378",6851,151.750885640296,-0.323259410153241,0.340503719294696,-0.949356473470616,0.342439340052425,0.759404653091301,"PLCXD1","ENSG00000182378.14","X",276322,"phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]",303356,1,11,"protein_coding","PLCXD1"
"5311","ENSG00000182379",12164,170.256853089229,-0.0914744672200078,0.288972890563715,-0.316550341596278,0.751584820938964,0.938847963110625,"NXPH4","ENSG00000182379.10","12",57216794,"neurexophilin 4 [Source:HGNC Symbol;Acc:HGNC:8078]",57226449,1,3,"protein_coding","NXPH4"
"5312","ENSG00000182400",840,453.283217478302,0.72831043490844,0.28749071844699,2.53333547198579,0.0112982765703142,0.204137638198571,"TRAPPC6B","ENSG00000182400.15","14",39147811,"trafficking protein particle complex 6B [Source:HGNC Symbol;Acc:HGNC:23066]",39170532,-1,7,"protein_coding","TRAPPC6B"
"5313","ENSG00000182405",13970,66.0277252874773,-0.0363865134647506,0.285916006152204,-0.127262946745908,0.898732286015476,0.977388610708048,"PGBD4","ENSG00000182405.6","15",34102083,"piggyBac transposable element derived 4 [Source:HGNC Symbol;Acc:HGNC:19401]",34108686,1,1,"protein_coding","PGBD4"
"5314","ENSG00000182534",14155,35.2277303750474,0.047943364796201,0.452746167602999,0.1058945789647,0.915665995244325,0.982525867915005,"MXRA7","ENSG00000182534.13","17",76672551,"matrix remodeling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]",76711016,-1,7,"protein_coding","MXRA7"
"5315","ENSG00000182541",12310,514.245448063077,-0.0609482869843464,0.202456809214364,-0.301043403878866,0.763381397265588,0.941762395168975,"LIMK2","ENSG00000182541.18","22",31212239,"LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]",31280080,1,9,"protein_coding","LIMK2"
"5316","ENSG00000182544",8317,71.906884920263,-0.255324806603716,0.341165822137029,-0.748389170416858,0.454225452775704,0.829889556207148,"MFSD5","ENSG00000182544.8","12",53251251,"major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]",53254405,1,5,"protein_coding","MFSD5"
"5317","ENSG00000182568",2113,732.18986295877,0.356835572378467,0.186453696113999,1.91380262132372,0.0556453804502321,0.400314921071452,"SATB1","ENSG00000182568.17","3",18345377,"SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]",18445588,-1,18,"protein_coding","SATB1"
"5318","ENSG00000182578",4778,162.417710596023,-0.371070284364984,0.288743539196826,-1.2851206485768,0.198750127035233,0.632182607462351,"CSF1R","ENSG00000182578.13","5",150053291,"colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:2433]",150113372,-1,9,"protein_coding","CSF1R"
"5319","ENSG00000182600",1218,13.3485556616928,-1.16462304201883,0.509247432397168,-2.28694926656111,0.0221987845101089,0.277047391903256,"SNORC","ENSG00000182600.9","2",232857270,"secondary ossification center associated regulator of chondrocyte maturation [Source:HGNC Symbol;Acc:HGNC:33763]",232878708,1,8,"protein_coding","SNORC"
"5320","ENSG00000182628",1373,533.139968885596,0.613197709680045,0.276699521511063,2.21611409492636,0.0266836891746118,0.295425170534067,"SKA2","ENSG00000182628.13","17",59109857,"spindle and kinetochore associated complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28006]",59155260,-1,10,"protein_coding","SKA2"
"5321","ENSG00000182670",13827,7564.11407989897,0.0405212772270446,0.287855822488798,0.140769350700285,0.888052156516438,0.975516925032309,"TTC3","ENSG00000182670.13","21",37073226,"tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]",37203112,1,25,"protein_coding","TTC3"
"5322","ENSG00000182685",7907,17.5397207390787,0.355585507878239,0.441283148926256,0.805798972255028,0.420358770756764,0.807924348751241,"BRICD5","ENSG00000182685.7","16",2209253,"BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28309]",2211950,-1,4,"protein_coding","BRICD5"
"5323","ENSG00000182700",1073,167.841012566525,-0.553958422029515,0.233232498521658,-2.37513393519675,0.0175425834157431,0.248486477384101,"IGIP","ENSG00000182700.4","5",140125935,"IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]",140129392,1,1,"protein_coding","IGIP"
"5324","ENSG00000182704",5076,430.748234938753,-0.379838271338635,0.308426355667528,-1.23153635984367,0.218122326379014,0.652946708152295,"TSKU","ENSG00000182704.8","11",76782251,"tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]",76798153,1,5,"protein_coding","TSKU"
"5325","ENSG00000182749",7345,84.5482752590518,-0.28704263835524,0.326043826742017,-0.880380534186168,0.378653198068469,0.783304519856867,"PAQR7","ENSG00000182749.5","1",25861210,"progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146]",25871253,-1,1,"protein_coding","PAQR7"
"5326","ENSG00000182752",5171,30.7756636936366,-0.70050482545932,0.576647203197242,-1.21478925342106,0.224446480637851,0.659669557651966,"PAPPA","ENSG00000182752.10","9",116153791,"pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]",116402321,1,3,"protein_coding","PAPPA"
"5327","ENSG00000182774",3149,4703.24073619987,0.373508490659103,0.230859979156111,1.61790056476844,0.105684028560716,0.510162882868037,"RPS17","ENSG00000182774.13","15",82536750,"ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]",82540459,-1,9,"protein_coding","RPS17"
"5328","ENSG00000182796",5830,88.9331504019852,-0.279195412951311,0.252788032278005,-1.10446452086887,0.269391685779939,0.702284859465076,"TMEM198B","ENSG00000182796.14","12",55829608,"transmembrane protein 198B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:43629]",55836246,1,15,"transcribed_unitary_pseudogene","TMEM198B"
"5329","ENSG00000182809",1969,265.752867656877,-0.813283094151076,0.412985048472723,-1.96927975276275,0.048920974933891,0.377675163763897,"CRIP2","ENSG00000182809.10","14",105472962,"cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]",105480170,1,11,"protein_coding","CRIP2"
"5330","ENSG00000182827",1817,943.252778244226,-0.416699987868863,0.205441098502237,-2.02831853463987,0.0425277484987577,0.355786629020152,"ACBD3","ENSG00000182827.9","1",226144679,"acyl-CoA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15453]",226186741,-1,2,"protein_coding","ACBD3"
"5331","ENSG00000182831",3305,2326.72679644742,-0.345063291509062,0.21878442734042,-1.57718396918697,0.114753200523804,0.527181916491984,"C16orf72","ENSG00000182831.12","16",9091644,"chromosome 16 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:30103]",9121635,1,2,"protein_coding","C16orf72"
"5332","ENSG00000182841",6037,87.1185869298472,0.303821228967382,0.283593413320058,1.07132681753964,0.284022505687138,0.715018644595133,"RRP7BP","ENSG00000182841.12","22",42555223,"ribosomal RNA processing 7 homolog B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30454]",42582038,-1,5,"transcribed_unprocessed_pseudogene","RRP7BP"
"5333","ENSG00000182871",5360,1433.92138130458,-0.364044149507571,0.307641011513988,-1.18334076369079,0.236674123512665,0.670920484114482,"COL18A1","ENSG00000182871.16","21",45405165,"collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195]",45513720,1,7,"protein_coding","COL18A1"
"5334","ENSG00000182872",14360,301.865807352307,-0.0183794284133208,0.214393045556312,-0.0857277266882863,0.931682860550574,0.985757918723424,"RBM10","ENSG00000182872.16","X",47145221,"RNA binding motif protein 10 [Source:HGNC Symbol;Acc:HGNC:9896]",47186813,1,6,"protein_coding","RBM10"
"5335","ENSG00000182903",14771,1279.64567687113,-0.0106065247528057,0.240710933569769,-0.0440633277247103,0.964853924613091,0.992471546084964,"ZNF721","ENSG00000182903.16","4",425815,"zinc finger protein 721 [Source:HGNC Symbol;Acc:HGNC:29425]",499156,-1,6,"protein_coding","ZNF721"
"5336","ENSG00000182912",1964,67.3491108310196,-0.585095545698829,0.29663477698512,-1.97244420106608,0.0485589202023824,0.375703749460957,NA,"ENSG00000182912.6","21",44517216,"TSPEAR antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:16428]",44525952,1,3,"lncRNA","TSPEAR-AS2"
"5337","ENSG00000182934",9683,1633.030867068,-0.110537396642291,0.188933912755986,-0.585058526708508,0.558508364156602,0.876271035153576,"SRPRA","ENSG00000182934.12","11",126262938,"SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]",126269144,-1,7,"protein_coding","SRPRA"
"5338","ENSG00000182957",5166,1040.54114190756,-0.30699027213167,0.252354767008195,-1.21650276620969,0.223793457932201,0.658386753247027,"SPATA13","ENSG00000182957.16","13",23979805,"spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]",24307074,1,12,"protein_coding","SPATA13"
"5339","ENSG00000182974",7425,23.7287168512668,-0.442907778519789,0.509411974528824,-0.869449091630508,0.384601541640289,0.786870328574608,NA,"ENSG00000182974.3","15",21637909,"novel olfactory receptor protein similar to OR4M2",21638992,1,1,"protein_coding","AC135068.1"
"5340","ENSG00000182983",3905,71.7033639539102,-0.42956510474197,0.295777255774479,-1.45232635828327,0.146410881823219,0.5697879709664,"ZNF662","ENSG00000182983.14","3",42905731,"zinc finger protein 662 [Source:HGNC Symbol;Acc:HGNC:31930]",42917641,1,5,"protein_coding","ZNF662"
"5341","ENSG00000183010",9496,191.725195472846,-0.235858779668908,0.389435570902613,-0.605642620478266,0.544752094046682,0.871648506094421,"PYCR1","ENSG00000183010.16","17",81932384,"pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]",81942412,-1,17,"protein_coding","PYCR1"
"5342","ENSG00000183018",6804,130.965249665296,-0.351008520719738,0.367084699485788,-0.956205805394316,0.338968267512854,0.75696778480306,"SPNS2","ENSG00000183018.9","17",4498881,"sphingolipid transporter 2 [Source:NCBI gene;Acc:124976]",4539035,1,8,"protein_coding","AC118754.1"
"5343","ENSG00000183044",15060,170.664160431768,0.00441450159494168,0.317543374025558,0.0139020428578881,0.988908131922856,0.997370596746353,"ABAT","ENSG00000183044.12","16",8674596,"4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]",8784575,1,16,"protein_coding","ABAT"
"5344","ENSG00000183048",9024,227.918719453083,-0.205516199915344,0.311859478024822,-0.659002577753901,0.509894113354162,0.858196585537439,"SLC25A10","ENSG00000183048.12","17",81712236,"solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980]",81721016,1,8,"protein_coding","SLC25A10"
"5345","ENSG00000183049",12599,404.106351449363,-0.0609499237286639,0.225242666774316,-0.270596706217003,0.786701229406113,0.948688036327846,"CAMK1D","ENSG00000183049.12","10",12349482,"calcium/calmodulin dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341]",12835545,1,4,"protein_coding","CAMK1D"
"5346","ENSG00000183054",13841,1091.33847427687,-0.0353124291985891,0.252733597463202,-0.139721942602944,0.88887968877906,0.975516925032309,"RGPD6","ENSG00000183054.11","2",110513812,"RANBP2 like and GRIP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:32419]",110577185,-1,11,"protein_coding","RGPD6"
"5347","ENSG00000183066",12080,16.1008618007599,0.180327501749228,0.551940806046766,0.326715292244489,0.74388323291088,0.935544327208706,"WBP2NL","ENSG00000183066.14","22",41998725,"WBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:28389]",42058456,1,10,"protein_coding","WBP2NL"
